method_id,level,fold_id,condition,heldout_aspects,training_scope_id,selected_learning_rate,aspect_threshold,runner_up_sentiment_threshold,score_rows,score_sha256,result_payload_sha256,source_path,heldout_pair_micro_f1,heldout_aspect_micro_f1,heldout_presence_f1,heldout_presence_ap,heldout_sentiment_accuracy,oracle_pair_micro_f1,oracle_top_one_sentiment_accuracy,overall_pair_micro_f1,seen_pair_micro_f1,heldout_aspect_predicted_label_count,heldout_pair_predicted_label_count,heldout_presence_positive_rows,heldout_presence_predicted_positive_rows,heldout_row_count,heldout_candidate_aspect_count,heldout_max_aspect_label_count
frozen_qwen_few_shot,L2,l2-a07,N,Purchase booking experience: Ease of use,heldout-a07,,0.05,0.32,38052,a6f49389eb5f5a91a939f1937c12560a510f7ed6d77df537ab63f1eb3cca012f,b3531482c751e9ecd40fcf7c244b1f476eb4204cf6a3f76292ae5051d0daad8c,C:\Msc_DSML\Msc_Project\cloud_backups\taxonomy_two_stage_formal_v2_r2\worker-distil-frozen\results\frozen_qwen_few_shot\L2\l2-a07\N.json,0.5336225596529284,0.5842450765864332,0.5842450765864332,0.49529060215635845,0.9144981412639405,0.9004457652303121,0.9044776119402985,0.5448243992606284,0.5478567234292425,579,585,335,579,1057,1,1057
frozen_qwen_few_shot,L2,l2-a08,D,Staff support: Attitude of staff,heldout-a08,,0.999999582767,0.247328296304,38052,3fe369e840f9efeea317f21a6ae606fdef75438071da59fcb8bb1298f8910a26,68e4af94c804bb01da7bb58cfcb7c13757e6684fbaa135c9cbbe89de65d50809,C:\Msc_DSML\Msc_Project\cloud_backups\taxonomy_two_stage_formal_v2_r2\worker-distil-frozen\results\frozen_qwen_few_shot\L2\l2-a08\D.json,0.6347826086956522,0.6724890829694323,0.6724890829694323,0.6683225293010276,0.9358974358974359,0.873015873015873,0.88,0.5803286730439048,0.5770730439303353,104,104,125,104,1057,1,1057
frozen_qwen_few_shot,L2,l2-a08,N,Staff support: Attitude of staff,heldout-a08,,0.999999582767,0.247328296304,38052,cc0c64fec5b48d7b6295676d4d1447eca113ad3af6ea60618053ba72ef8e2868,36319bb80a35e80181afd1bb5414dac812af0035054e25eecb164f85b6b65f85,C:\Msc_DSML\Msc_Project\cloud_backups\taxonomy_two_stage_formal_v2_r2\worker-distil-frozen\results\frozen_qwen_few_shot\L2\l2-a08\N.json,0.5773195876288659,0.6217616580310881,0.6217616580310881,0.7432858706396678,0.9180327868852459,0.8412698412698413,0.848,0.577084879980203,0.5770730439303353,68,68,125,68,1057,1,1057
frozen_qwen_few_shot,L2,l2-a09,D,Staff support: Email,heldout-a09,,0.999999582767,0.247328296304,38052,c68999060827bce1b93c7cd5856da7b088ad5aeda4a8212f354eb6d0495573ed,d469935626ef6982904bd21ebe8a33942f022c0ba6b7a6ca5fab9ad4e5ea1ccb,C:\Msc_DSML\Msc_Project\cloud_backups\taxonomy_two_stage_formal_v2_r2\worker-distil-frozen\results\frozen_qwen_few_shot\L2\l2-a09\D.json,0.5517241379310345,0.6896551724137931,0.6896551724137931,0.5565006939230541,0.8,0.6153846153846154,0.6153846153846154,0.5804710500490677,0.5806770447244872,16,16,13,16,1057,1,1057
frozen_qwen_few_shot,L2,l2-a09,N,Staff support: Email,heldout-a09,,0.999999582767,0.247328296304,38052,eb853624f78d51fd1aee4655e73d4c0ca87ec88812d1d9ec68922c31b79861e7,891b72255c98a26d063b8ea3048a171c2fdec6962b1d9e8d93e9cffe5fbe1b52,C:\Msc_DSML\Msc_Project\cloud_backups\taxonomy_two_stage_formal_v2_r2\worker-distil-frozen\results\frozen_qwen_few_shot\L2\l2-a09\N.json,0.56,0.72,0.72,0.7079056237879766,0.7777777777777778,0.6923076923076923,0.6923076923076923,0.5805500982318271,0.5806770447244872,12,12,13,12,1057,1,1057
frozen_qwen_few_shot,L2,l2-a10,D,Staff support: Phone,heldout-a10,,0.999999463558,0.34,38052,6dbbd0d44db542c2f892c4787735724e125ad5efb0860d05399a858f73b2ccaa,9a69ba01975aceaefa9dc364baef5b56be5f8b7db479b26963a5be7242260c03,C:\Msc_DSML\Msc_Project\cloud_backups\taxonomy_two_stage_formal_v2_r2\worker-distil-frozen\results\frozen_qwen_few_shot\L2\l2-a10\D.json,0.3010752688172043,0.3225806451612903,0.3225806451612903,0.20030506123341074,0.9333333333333333,0.9444444444444444,0.9444444444444444,0.5120139799038882,0.5163879598662208,75,75,18,75,1057,1,1057
frozen_qwen_few_shot,L2,l2-a10,N,Staff support: Phone,heldout-a10,,0.999999463558,0.34,38052,081089a1aa5c0a23fedc35a67d24476558f172fb0e8ddcc1852dca6e0b45da89,808e945c7e1d6919b7bc51ef09fd69209e97265f334e10ed8804dc81313239b4,C:\Msc_DSML\Msc_Project\cloud_backups\taxonomy_two_stage_formal_v2_r2\worker-distil-frozen\results\frozen_qwen_few_shot\L2\l2-a10\N.json,0.5882352941176471,0.6274509803921569,0.6274509803921569,0.5294912021656207,0.9375,0.9444444444444444,0.9444444444444444,0.5171957671957672,0.5163879598662208,33,33,18,33,1057,1,1057
frozen_qwen_few_shot,L2,l2-a11,D,Value: Discounts promotions,heldout-a11,,0.999999821186,0.34,38052,0c55545e0ef96843df26414182cf2ab1527b6b5b51d346f3a12f6da81c85fdad,139236accc146ea0c91e0dae93ae4e3d5419f219b004d2628f68c8f894403808,C:\Msc_DSML\Msc_Project\cloud_backups\taxonomy_two_stage_formal_v2_r2\worker-distil-frozen\results\frozen_qwen_few_shot\L2\l2-a11\D.json,0.3815789473684211,0.4370860927152318,0.4370860927152318,0.28438789012289845,0.8787878787878788,0.7058823529411765,0.7058823529411765,0.5307346326836582,0.5366233766233767,100,101,51,100,1057,1,1057
frozen_qwen_few_shot,L2,l2-a11,N,Value: Discounts promotions,heldout-a11,,0.999999821186,0.34,38052,7e8da59f44d9a5cf828ed055bcb21ba0c7cf1b9c2799fb75c673063ba3a7ba4f,386d8f766a29b52849032fd8ea18e2670c78c931dbce0da8046b252a976f87b8,C:\Msc_DSML\Msc_Project\cloud_backups\taxonomy_two_stage_formal_v2_r2\worker-distil-frozen\results\frozen_qwen_few_shot\L2\l2-a11\N.json,0.3625,0.41509433962264153,0.41509433962264153,0.2791138681969386,0.8787878787878788,0.7692307692307693,0.7843137254901961,0.5296758104738155,0.5366233766233767,108,109,51,108,1057,1,1057
frozen_qwen_few_shot,L2,l2-a12,D,Value: Price value for money,heldout-a12,,0.999999821186,0.34,38052,a59c411006a9d12aca7e71fc225b9f7ed678c3e21d197f1041ca4bff7ec8d792,685bdfcfdc2ae51fceb6af6b1a8cd08b706f1cd3631158994386ccc46c9ce3dd,C:\Msc_DSML\Msc_Project\cloud_backups\taxonomy_two_stage_formal_v2_r2\worker-distil-frozen\results\frozen_qwen_few_shot\L2\l2-a12\D.json,0.648854961832061,0.6870229007633588,0.6870229007633588,0.575139744870573,0.9444444444444444,0.9140625,0.9140625,0.5682751540041068,0.5624656026417171,134,134,128,134,1057,1,1057
frozen_qwen_few_shot,L2,l2-a12,N,Value: Price value for money,heldout-a12,,0.999999821186,0.34,38052,e2ff80159774cadfc5a3e309749187f8167f6f5e4ad82156dd5c7242f90cb917,7c94e5974df4e9970f61a1fe50368782abc71253abdbb82141dba233e9b96516,C:\Msc_DSML\Msc_Project\cloud_backups\taxonomy_two_stage_formal_v2_r2\worker-distil-frozen\results\frozen_qwen_few_shot\L2\l2-a12\N.json,0.6511627906976745,0.689922480620155,0.689922480620155,0.5922821477122493,0.9438202247191011,0.9296875,0.9296875,0.5683453237410072,0.5624656026417171,130,130,128,130,1057,1,1057
frozen_qwen_few_shot,L4,l4-g01,D,Company brand: Competitor; Company brand: General satisfaction; Company brand: Reviews,heldout-a02-a03-a04,,0.999999940395,0.39978800714,38052,aea08b519d5dd21fe1e05760f42f7f06e0aa4f8ad37777d52c3c0abfee3cdd09,01d7ee306c7ed5d1f89e5c0137f79466bb144e307f98bc8a21fcc22ddbaf2f64,C:\Msc_DSML\Msc_Project\cloud_backups\taxonomy_two_stage_formal_v2_r2\worker-distil-frozen\results\frozen_qwen_few_shot\L4\l4-g01\D.json,0.5122749590834698,0.580327868852459,0.6813996316758748,,0.884180790960452,,,0.5349195858118528,,711,713,472,614,1057,3,3171
frozen_qwen_few_shot,L4,l4-g02,D,Staff support: Attitude of staff; Staff support: Email; Staff support: Phone,heldout-a08-a09-a10,,0.999999463558,0.99,38052,e5c35005c542be7be6825df7c2feac653747198ecbcbab200a067f8fe302599f,80ecfbc72866575cbaa8224e9ae863c7d9d097ed7875e1a21287efcb1b190b03,C:\Msc_DSML\Msc_Project\cloud_backups\taxonomy_two_stage_formal_v2_r2\worker-distil-frozen\results\frozen_qwen_few_shot\L4\l4-g02\D.json,0.5804597701149425,0.6167146974063401,0.8,,0.9351851851851852,,,0.5226572811262649,,191,191,137,113,1057,3,3171
frozen_qwen_few_shot,L4,l4-g03,D,Value: Discounts promotions; Value: Price value for money,heldout-a11-a12,,0.99999922514,0.32,38052,9cb3960ad15d12514abc4a462be93a9722f239e2cbbb0f6b479ba0bf6bc2f760,36676b178670d1b3897521aca440f09a2d6ce5fcfc46082ef0ba3225b7431a69,C:\Msc_DSML\Msc_Project\cloud_backups\taxonomy_two_stage_formal_v2_r2\worker-distil-frozen\results\frozen_qwen_few_shot\L4\l4-g03\D.json,0.5916230366492147,0.6421052631578947,0.7321428571428571,,0.9262295081967213,,,0.5676567656765676,,201,203,173,163,1057,2,2114
qwen_candidate_pair_qlora,L2,l2-a01,D,Account management: Account access,heldout-a01,1e-05,0.789099752903,0.402159124613,38052,300f8f108d3271b7a8118403e807dd1cf323317d293ffc2eac208f02f0e92443,80c5046469185244a4f5278cf51a29b2bc3303bde29a1bca0ff722c331131fa3,C:\Msc_DSML\Msc_Project\cloud_backups\taxonomy_two_stage_formal_v2_r2\worker-qlora-a\results\qwen_candidate_pair_qlora\L2\l2-a01\D.json,0.6532663316582915,0.7106598984771574,0.7106598984771574,0.8090256673104987,0.9285714285714286,0.926829268292683,0.9259259259259259,0.5965346534653465,0.5935954178599323,116,118,81,116,1057,1,1057
qwen_candidate_pair_qlora,L2,l2-a01,N,Account management: Account access,heldout-a01,1e-05,0.789099752903,0.402159124613,38052,6ea21ba7436d210e9a6712f299920a019d4b13463f420697bca8a814bc77eaad,782f18b3a7621aea01f391f362ed76ef248e1bb4a4893315892f0b4a60558e9c,C:\Msc_DSML\Msc_Project\cloud_backups\taxonomy_two_stage_formal_v2_r2\worker-qlora-a\results\qwen_candidate_pair_qlora\L2\l2-a01\N.json,0.5824175824175825,0.6077348066298343,0.6077348066298343,0.6479513252215001,0.9636363636363636,0.9629629629629629,0.9629629629629629,0.5930897340293313,0.5935954178599323,100,101,81,100,1057,1,1057
qwen_candidate_pair_qlora,L2,l2-a02,D,Company brand: Competitor,heldout-a02,1e-05,0.814592659473,0.46,38052,f9ec9bafba92baf1180fd4ff83d8937a90aca06d6cb3bc29b017d6ed230c0f8b,441bba04246e8a55bdd89f2b4a84bd4d477486d4377bfeaa56b8e0b64d80801a,C:\Msc_DSML\Msc_Project\cloud_backups\taxonomy_two_stage_formal_v2_r2\worker-qlora-b\results\qwen_candidate_pair_qlora\L2\l2-a02\D.json,0.32941176470588235,0.4260355029585799,0.4260355029585799,0.3404745324951477,0.7777777777777778,0.8670520231213873,0.8604651162790697,0.5963348192174344,0.6080661840744571,83,84,86,83,1057,1,1057
qwen_candidate_pair_qlora,L2,l2-a02,N,Company brand: Competitor,heldout-a02,1e-05,0.814592659473,0.46,38052,26b35fd3fb5d6eeb228d5b5d27017fa7075a3668e804569520faa90efbf646c5,ea1f9754db2639212adc0582fe7693c14fe44dffa85bcd4c39f5e2ecc8e900dd,C:\Msc_DSML\Msc_Project\cloud_backups\taxonomy_two_stage_formal_v2_r2\worker-qlora-b\results\qwen_candidate_pair_qlora\L2\l2-a02\N.json,0.0,0.0,0.0,0.2214207441606377,0.0,0.8439306358381503,0.8372093023255814,0.5945399393326593,0.6080661840744571,2,2,86,2,1057,1,1057
qwen_candidate_pair_qlora,L2,l2-a03,D,Company brand: General satisfaction,heldout-a03,1e-05,0.839847356081,0.99,38052,f78f79ee521bfdd0567132a98625f17cfd70187873cdc1542207a6a8ba00f335,dff7d113fbc159cf1513e1f41d65c41f135747fbfcb728e0c31aa95001648746,C:\Msc_DSML\Msc_Project\cloud_backups\taxonomy_two_stage_formal_v2_r2\worker-qlora-a\results\qwen_candidate_pair_qlora\L2\l2-a03\D.json,0.5018007202881153,0.5234093637454982,0.5234093637454982,0.5047820451543652,0.9587155963302753,0.885286783042394,0.885286783042394,0.5922528032619776,0.6166289226787447,432,432,401,432,1057,1,1057
qwen_candidate_pair_qlora,L2,l2-a03,N,Company brand: General satisfaction,heldout-a03,1e-05,0.839847356081,0.99,38052,6805150e58bbd559d801c57d60e9194ec1cda2d2ca27a720c761d1a617d77483,412faec95b7ab892f48cccf99d85712580341bda62a60172239f56882df016fd,C:\Msc_DSML\Msc_Project\cloud_backups\taxonomy_two_stage_formal_v2_r2\worker-qlora-a\results\qwen_candidate_pair_qlora\L2\l2-a03\N.json,0.29699248120300753,0.3082706766917293,0.3082706766917293,0.5317417202242457,0.9634146341463414,0.8653366583541147,0.8653366583541147,0.5696936240684516,0.6166289226787447,131,131,401,131,1057,1,1057
qwen_candidate_pair_qlora,L2,l2-a04,D,Company brand: Reviews,heldout-a04,1e-05,0.789272069931,0.371377393603,38052,7482c3c618ee49e202a7b05e8fc961d554bea8e3cb04f02dbcbc80e870427463,4057339129cac66972a4df799f5d279f58bfd4fc25721defefafd9207176306b,C:\Msc_DSML\Msc_Project\cloud_backups\taxonomy_two_stage_formal_v2_r2\worker-qlora-b\results\qwen_candidate_pair_qlora\L2\l2-a04\D.json,0.12,0.1891891891891892,0.1891891891891892,0.2602391526594449,0.6428571428571429,0.6363636363636364,0.6363636363636364,0.5775061124694376,0.5949238578680203,126,128,22,126,1057,1,1057
qwen_candidate_pair_qlora,L2,l2-a04,N,Company brand: Reviews,heldout-a04,1e-05,0.789272069931,0.371377393603,38052,ae881ef978ad557da75ca06f601f827410913ac9e90bfc2856b4317c44ee71f5,146f682aa0362ec773752d5449100b260aceb2f3823b193bae4406b507001272,C:\Msc_DSML\Msc_Project\cloud_backups\taxonomy_two_stage_formal_v2_r2\worker-qlora-b\results\qwen_candidate_pair_qlora\L2\l2-a04\N.json,0.057971014492753624,0.08823529411764706,0.08823529411764706,0.06365895183589794,0.6666666666666666,0.6666666666666666,0.6363636363636364,0.5856822150162135,0.5949238578680203,46,47,22,46,1057,1,1057
qwen_candidate_pair_qlora,L2,l2-a05,D,Logistics rides: Speed,heldout-a05,1e-05,0.79,0.99,38052,12bd9cea789c7007b612d2d60775ca4639149729927df4a3b4562c7be6b2f060,1c4185664c3f328899f5940e45238247c788fd28bb774ed4a446b3a1ad2c05d6,C:\Msc_DSML\Msc_Project\cloud_backups\taxonomy_two_stage_formal_v2_r2\worker-qlora-a\results\qwen_candidate_pair_qlora\L2\l2-a05\D.json,0.71900826446281,0.7272727272727273,0.7272727272727273,0.7291694984643005,0.9886363636363636,0.9152542372881356,0.9152542372881356,0.5943795075851778,0.5863985181264885,124,124,118,124,1057,1,1057
qwen_candidate_pair_qlora,L2,l2-a05,N,Logistics rides: Speed,heldout-a05,1e-05,0.79,0.99,38052,bc4947fe07b69239bd904d2ff31eeccfe27de4ac575df594a770e61d6210b80f,1916ab6c6cb89fe51addd3b8ba0754e30bece04969c5de47162a5e42046db309,C:\Msc_DSML\Msc_Project\cloud_backups\taxonomy_two_stage_formal_v2_r2\worker-qlora-a\results\qwen_candidate_pair_qlora\L2\l2-a05\N.json,0.6731707317073171,0.7024390243902439,0.7024390243902439,0.7426880562881354,0.9583333333333334,0.923728813559322,0.923728813559322,0.5908634538152611,0.5863985181264885,87,87,118,87,1057,1,1057
qwen_candidate_pair_qlora,L2,l2-a06,D,Online experience: App website,heldout-a06,1e-05,0.925464361906,0.99,38052,c829fdadaa8ac636b8301d57de5d12c980678f9e130f10f6374c2affc807c8a8,69ea2f47e894507ca43e1e007855732e7fa3e10e8c5500f73ab7bea506b42497,C:\Msc_DSML\Msc_Project\cloud_backups\taxonomy_two_stage_formal_v2_r2\worker-qlora-b\results\qwen_candidate_pair_qlora\L2\l2-a06\D.json,0.3685800604229607,0.3889739663093415,0.3889739663093415,0.6325490154923451,0.953125,0.8465608465608465,0.8547008547008547,0.5446903894648361,0.5847953216374269,185,185,468,185,1057,1,1057
qwen_candidate_pair_qlora,L2,l2-a06,N,Online experience: App website,heldout-a06,1e-05,0.925464361906,0.99,38052,e5189b07bca0a240570c6f3dede79e42b8412698059657fd27fe0f86494b943e,6d3dbcfc57548355050a7766576506a71f24d6a27b2d5a0ad0c00a535ab0e0e7,C:\Msc_DSML\Msc_Project\cloud_backups\taxonomy_two_stage_formal_v2_r2\worker-qlora-b\results\qwen_candidate_pair_qlora\L2\l2-a06\N.json,0.2560553633217993,0.2601054481546573,0.2601054481546573,0.5238556502575304,0.9866666666666667,0.8592592592592593,0.8675213675213675,0.5302725968436155,0.5847953216374269,101,101,468,101,1057,1,1057
qwen_candidate_pair_qlora,L2,l2-a07,D,Purchase booking experience: Ease of use,heldout-a07,1e-05,0.794896990061,0.463918253779,38052,87ec4124a9c9d9e30a569e23111bef86c05a4ead99e546b68254d807d8a4f49b,258274bc8d38c6c8d34a8b71fc55db3476f55279d63a79613bd3999e0bcdccff,C:\Msc_DSML\Msc_Project\cloud_backups\taxonomy_two_stage_formal_v2_r2\worker-qlora-a\results\qwen_candidate_pair_qlora\L2\l2-a07\D.json,0.6415620641562064,0.6610644257703081,0.6610644257703081,0.6456338044347922,0.9663865546218487,0.9228486646884273,0.9253731343283582,0.5876645876645876,0.5769656699889258,379,380,335,379,1057,1,1057
qwen_candidate_pair_qlora,L2,l2-a07,N,Purchase booking experience: Ease of use,heldout-a07,1e-05,0.794896990061,0.463918253779,38052,e831b78f105287227a5a40494533d31d1c36404c4626ff144f6b737a53fa85d4,9d4eafcb2165cbaf952e193a7f3ee29bbeae7a78c1aebb10a72cab48f2c26403,C:\Msc_DSML\Msc_Project\cloud_backups\taxonomy_two_stage_formal_v2_r2\worker-qlora-a\results\qwen_candidate_pair_qlora\L2\l2-a07\N.json,0.631578947368421,0.6425339366515838,0.6425339366515838,0.6582111703954521,0.9767441860465116,0.9226190476190477,0.9253731343283582,0.5852631578947368,0.5767313019390582,328,328,335,328,1057,1,1057
qwen_candidate_pair_qlora,L2,l2-a08,D,Staff support: Attitude of staff,heldout-a08,1e-05,0.862866699696,0.451480075717,38052,b7ef2dd37d7894d255ec4f95b27634de69768aa861e6de4ec3485e08e1d0b0f9,d2ab987193c9de1ce8167ed02ccbc90c92c1f07d4d369fe7a62d0a568da8a592,C:\Msc_DSML\Msc_Project\cloud_backups\taxonomy_two_stage_formal_v2_r2\worker-qlora-b\results\qwen_candidate_pair_qlora\L2\l2-a08\D.json,0.6991869918699187,0.710204081632653,0.710204081632653,0.7947248382027414,0.9772727272727273,0.9322709163346613,0.936,0.594488188976378,0.5877422734415925,120,120,125,120,1057,1,1057
qwen_candidate_pair_qlora,L2,l2-a08,N,Staff support: Attitude of staff,heldout-a08,1e-05,0.862866699696,0.451480075717,38052,70527532755e677ad53a2d64069572f5782c18bfd7bad9d09e83af48a467ef50,a496ab5b70869c1c3048c7b7ff3ff1b0a19d2c50009ebc8755390d5ac5b9bb1a,C:\Msc_DSML\Msc_Project\cloud_backups\taxonomy_two_stage_formal_v2_r2\worker-qlora-b\results\qwen_candidate_pair_qlora\L2\l2-a08\N.json,0.6792452830188679,0.7014218009478673,0.7014218009478673,0.8086111460410577,0.96,0.9047619047619048,0.904,0.5925558312655087,0.5877422734415925,86,86,125,86,1057,1,1057
qwen_candidate_pair_qlora,L2,l2-a09,D,Staff support: Email,heldout-a09,1e-05,0.769366025925,0.99,38052,a7afe642ae251a55da85a7aaaf2f17159f6297fab5b08152a396fed6e3dc186a,fe644f05e8dea5e500ca57f934f7e986d3e5052e86d25b0123bded8603865eab,C:\Msc_DSML\Msc_Project\cloud_backups\taxonomy_two_stage_formal_v2_r2\worker-qlora-a\results\qwen_candidate_pair_qlora\L2\l2-a09\D.json,0.3673469387755102,0.3673469387755102,0.3673469387755102,0.4951195572176758,1.0,0.9230769230769231,0.9230769230769231,0.5879470847623713,0.5906273245722787,36,36,13,36,1057,1,1057
qwen_candidate_pair_qlora,L2,l2-a09,N,Staff support: Email,heldout-a09,1e-05,0.769366025925,0.99,38052,0b0d98bf57a4699a94ca42708b9ef34e0db8523a928e342c8923a01c77581ef7,9a39344d411aea770bf4938a2cb2df9f105ac1043c210a0365d2273e386ee9b8,C:\Msc_DSML\Msc_Project\cloud_backups\taxonomy_two_stage_formal_v2_r2\worker-qlora-a\results\qwen_candidate_pair_qlora\L2\l2-a09\N.json,0.5806451612903226,0.5806451612903226,0.5806451612903226,0.48070212308017185,1.0,0.9230769230769231,0.9230769230769231,0.5905511811023622,0.5906273245722787,18,18,13,18,1057,1,1057
qwen_candidate_pair_qlora,L2,l2-a10,D,Staff support: Phone,heldout-a10,1e-05,0.759383916855,0.340862438083,38052,90ab7e3d9f71ee98a77f19dcfeea5a58acba206121208e0814ca7694ba31f232,35bf649317b41edd098266b3459ee9e2f44d9d73ed902bdd5c978e6c88bcd86a,C:\Msc_DSML\Msc_Project\cloud_backups\taxonomy_two_stage_formal_v2_r2\worker-qlora-b\results\qwen_candidate_pair_qlora\L2\l2-a10\D.json,0.2777777777777778,0.3018867924528302,0.3018867924528302,0.5940609988362313,0.9375,0.9444444444444444,0.9444444444444444,0.5927351455376474,0.6011360829834527,88,90,18,88,1057,1,1057
qwen_candidate_pair_qlora,L2,l2-a10,N,Staff support: Phone,heldout-a10,1e-05,0.759383916855,0.340862438083,38052,fcf7a4f5f2b678c73d567aaf817b5879e9855b94c5afc033d85995107d319f44,d08ee4c847555f9ddeb2271bd77cd34fd1b84e61b17af5b01202b2975f184ac9,C:\Msc_DSML\Msc_Project\cloud_backups\taxonomy_two_stage_formal_v2_r2\worker-qlora-b\results\qwen_candidate_pair_qlora\L2\l2-a10\N.json,0.4406779661016949,0.4827586206896552,0.4827586206896552,0.5538509089460394,0.9285714285714286,0.9444444444444444,0.9444444444444444,0.5988315481986368,0.6011360829834527,40,41,18,40,1057,1,1057
qwen_candidate_pair_qlora,L2,l2-a11,D,Value: Discounts promotions,heldout-a11,1e-05,0.745172798634,0.47,38052,a04bff35acc1b5c72b7f91d0557bee40abf6aa9d0d0ff4ad88de9ed3542b9ad1,284c27fc5f979aa5dbc4e3317e83de7e56f20d470c78dc578c85d45d4c2680af,C:\Msc_DSML\Msc_Project\cloud_backups\taxonomy_two_stage_formal_v2_r2\worker-qlora-a\results\qwen_candidate_pair_qlora\L2\l2-a11\D.json,0.33513513513513515,0.3891891891891892,0.3891891891891892,0.3543918220246774,0.8611111111111112,0.8823529411764706,0.8823529411764706,0.5895540186024326,0.6012974051896207,134,134,51,134,1057,1,1057
qwen_candidate_pair_qlora,L2,l2-a11,N,Value: Discounts promotions,heldout-a11,1e-05,0.745172798634,0.47,38052,60072b7f77cc3c9ffcc8874ef0ea630af076f35199c6bb6e63c594de96f75ae0,4ba98c327aa973a4597b476182b3f91b026488117aef1ff828a31de8264d4d03,C:\Msc_DSML\Msc_Project\cloud_backups\taxonomy_two_stage_formal_v2_r2\worker-qlora-a\results\qwen_candidate_pair_qlora\L2\l2-a11\N.json,0.34394904458598724,0.3821656050955414,0.3821656050955414,0.3387129198633826,0.9,0.9019607843137255,0.9019607843137255,0.5915966386554622,0.6012974051896207,106,106,51,106,1057,1,1057
qwen_candidate_pair_qlora,L2,l2-a12,D,Value: Price value for money,heldout-a12,1e-05,0.892850786448,0.396378025413,38052,e0e1505271b7a4c0e6713f39aa4be390e732c1a6fe10f9f189db4cc5b34427d8,716c28165eb69c4025be3dec8b0d239fefda4d0e312047d6cd191604ec2bec0b,C:\Msc_DSML\Msc_Project\cloud_backups\taxonomy_two_stage_formal_v2_r2\worker-qlora-b\results\qwen_candidate_pair_qlora\L2\l2-a12\D.json,0.7457627118644068,0.7876712328767124,0.7876712328767124,0.8400774913679967,0.9565217391304348,0.9420849420849421,0.9453125,0.587792012057272,0.5751492132392838,164,167,128,164,1057,1,1057
qwen_candidate_pair_qlora,L2,l2-a12,N,Value: Price value for money,heldout-a12,1e-05,0.892850786448,0.396378025413,38052,ec81eba26332a00ac8bddd47ca321f8fd3348ed37bb13a60a1f7d4c74377af0a,5191b5b3fb9a305f2e90043551098152bf993737fd86fee11c401d3fd96faecc,C:\Msc_DSML\Msc_Project\cloud_backups\taxonomy_two_stage_formal_v2_r2\worker-qlora-b\results\qwen_candidate_pair_qlora\L2\l2-a12\N.json,0.7608695652173914,0.8102189781021898,0.8102189781021898,0.8353130558062277,0.9459459459459459,0.9343629343629344,0.9453125,0.587641866330391,0.5746814854974248,146,148,128,146,1057,1,1057
qwen_candidate_pair_qlora,L4,l4-g01,D,Company brand: Competitor; Company brand: General satisfaction; Company brand: Reviews,heldout-a02-a03-a04,1e-05,0.839695185423,0.99,38052,8a7631c34b0bcc68dbd6ef3f3a3bb697d35658aa9d9571cc57768f6ff2271d0a,494ce2c6e2ef23c22706d13a576521a634f19b92ed506ab8b74b0f054bb84849,C:\Msc_DSML\Msc_Project\cloud_backups\taxonomy_two_stage_formal_v2_r2\worker-qlora-a\results\qwen_candidate_pair_qlora\L4\l4-g01\D.json,0.42433234421364985,0.4688427299703264,0.6327474560592045,,0.9050632911392406,,,0.580046403712297,,839,839,472,609,1057,3,3171
qwen_candidate_pair_qlora,L4,l4-g02,D,Staff support: Attitude of staff; Staff support: Email; Staff support: Phone,heldout-a08-a09-a10,1e-05,0.848628968,0.48,38052,df0d2234b09c6bec22a005f8abc473dd321cd518c2cff99759b5557fd6dbf881,44c1496447c108838bf60c9ce1af849b81bd50f565902ac07576a63c7903f80b,C:\Msc_DSML\Msc_Project\cloud_backups\taxonomy_two_stage_formal_v2_r2\worker-qlora-b\results\qwen_candidate_pair_qlora\L4\l4-g02\D.json,0.5422885572139303,0.5536159600997507,0.7391304347826086,,0.9732142857142857,,,0.600597609561753,,245,245,137,139,1057,3,3171
qwen_candidate_pair_qlora,L4,l4-g03,D,Value: Discounts promotions; Value: Price value for money,heldout-a11-a12,1e-05,0.87195199728,0.405462756753,38052,fcb8f1f7455a2508ee1dabe52d11cdfa054f7ff00b1fb3bb6cc5ea83d9b513f0,c600a9b0668b1b7fcf88aa8d3677092a463dc6b95a7ca8ddded13c4324f18230,C:\Msc_DSML\Msc_Project\cloud_backups\taxonomy_two_stage_formal_v2_r2\worker-qlora-a\results\qwen_candidate_pair_qlora\L4\l4-g03\D.json,0.5789473684210527,0.621676891615542,0.8075880758807588,,0.9407894736842105,,,0.5873479318734793,,310,315,173,196,1057,2,2114
